snapshot_date,snapshot_timestamp,event_id,sport_key,sport_title,commence_time,home_team,away_team,bookmaker_key,bookmaker_title,bookmaker_last_update,market_key,market_last_update,home_price,away_price,draw_price
20260330,2026-03-30 01:59:39 EDT,cc5c613aaf28592ed4ca080b04a47769,basketball_wncaab,WNCAAB,2026-03-30T23:00:00Z,Texas Longhorns,Michigan Wolverines,draftkings,DraftKings,2026-03-30T05:58:46Z,h2h,2026-03-30T05:58:46Z,-520,390,
20260330,2026-03-30 01:59:39 EDT,cc5c613aaf28592ed4ca080b04a47769,basketball_wncaab,WNCAAB,2026-03-30T23:00:00Z,Texas Longhorns,Michigan Wolverines,fanduel,FanDuel,2026-03-30T05:58:35Z,h2h,2026-03-30T05:58:35Z,-520,370,
20260330,2026-03-30 01:59:39 EDT,cc5c613aaf28592ed4ca080b04a47769,basketball_wncaab,WNCAAB,2026-03-30T23:00:00Z,Texas Longhorns,Michigan Wolverines,betmgm,BetMGM,2026-03-30T05:58:57Z,h2h,2026-03-30T05:58:57Z,-550,400,
20260330,2026-03-30 01:59:39 EDT,cc5c613aaf28592ed4ca080b04a47769,basketball_wncaab,WNCAAB,2026-03-30T23:00:00Z,Texas Longhorns,Michigan Wolverines,betrivers,BetRivers,2026-03-30T05:58:35Z,h2h,2026-03-30T05:58:35Z,-625,375,
20260330,2026-03-30 01:59:39 EDT,4fb408173afed6a53f9d001642ada7da,basketball_wncaab,WNCAAB,2026-03-31T01:00:00Z,South Carolina Gamecocks,TCU Horned Frogs,draftkings,DraftKings,2026-03-30T05:58:46Z,h2h,2026-03-30T05:58:46Z,-1100,700,
20260330,2026-03-30 01:59:39 EDT,4fb408173afed6a53f9d001642ada7da,basketball_wncaab,WNCAAB,2026-03-31T01:00:00Z,South Carolina Gamecocks,TCU Horned Frogs,betmgm,BetMGM,2026-03-30T05:58:57Z,h2h,2026-03-30T05:58:57Z,-1400,800,
20260330,2026-03-30 01:59:39 EDT,4fb408173afed6a53f9d001642ada7da,basketball_wncaab,WNCAAB,2026-03-31T01:00:00Z,South Carolina Gamecocks,TCU Horned Frogs,fanduel,FanDuel,2026-03-30T05:58:35Z,h2h,2026-03-30T05:58:35Z,-1800,880,
20260330,2026-03-30 01:59:39 EDT,4fb408173afed6a53f9d001642ada7da,basketball_wncaab,WNCAAB,2026-03-31T01:00:00Z,South Carolina Gamecocks,TCU Horned Frogs,betrivers,BetRivers,2026-03-30T05:58:35Z,h2h,2026-03-30T05:58:35Z,-2500,800,
20260330,2026-03-30 03:56:53 EDT,cc5c613aaf28592ed4ca080b04a47769,basketball_wncaab,WNCAAB,2026-03-30T23:00:00Z,Texas Longhorns,Michigan Wolverines,draftkings,DraftKings,2026-03-30T07:55:02Z,h2h,2026-03-30T07:55:02Z,-520,390,
20260330,2026-03-30 03:56:53 EDT,cc5c613aaf28592ed4ca080b04a47769,basketball_wncaab,WNCAAB,2026-03-30T23:00:00Z,Texas Longhorns,Michigan Wolverines,fanduel,FanDuel,2026-03-30T07:56:38Z,h2h,2026-03-30T07:56:38Z,-520,370,
20260330,2026-03-30 03:56:53 EDT,cc5c613aaf28592ed4ca080b04a47769,basketball_wncaab,WNCAAB,2026-03-30T23:00:00Z,Texas Longhorns,Michigan Wolverines,betmgm,BetMGM,2026-03-30T07:56:17Z,h2h,2026-03-30T07:56:17Z,-550,400,
